"","DATE","Type","work","mean","sd","min","25%","50%","75%","max"
"3309",2014-07-13,"pm10","home",63.462,6.346,56,57,63,68,74
"3310",2014-07-13,"pm10","work",62.455,8.067,49,57,63,68,74
"3311",2014-07-14,"pm10","home",81.769,8.936,72,75,80,87,99
"3312",2014-07-14,"pm10","work",85.273,5.515,76,80.5,86,90,92
"3313",2014-07-15,"pm10","home",94.077,8.46,84,85,94,103,105
"3314",2014-07-15,"pm10","work",95.273,10.983,82,85,94,106,111
"3315",2014-07-16,"pm10","home",68.077,22.783,33,49,83,86,91
"3316",2014-07-16,"pm10","work",60.545,7.062,51,56.5,59,62.5,78
"3317",2014-07-17,"pm10","home",30.231,7.259,25,26,27,33,51
"3318",2014-07-17,"pm10","work",36.636,4.985,28,32.5,38,39.5,44
"3319",2014-07-18,"pm10","home",25.385,9.726,12,19,23,34,40
"3320",2014-07-18,"pm10","work",28.333,4.583,21,25,29,31,34
"3321",2014-07-19,"pm10","home",44.923,7.053,35,39,44,51,55
"3322",2014-07-19,"pm10","work",60.364,4.342,53,57,61,63,67
"3323",2014-07-20,"pm10","home",56.154,10.098,45,47,52,67,70
"3324",2014-07-20,"pm10","work",67.182,3.97,58,65.5,68,70.5,71
"3325",2014-07-21,"pm10","home",52.923,11.729,25,52,57,60,64
"3326",2014-07-21,"pm10","work",72.455,7.789,61,66.5,74,79.5,82
"3327",2014-07-22,"pm10","home",26.615,5.075,18,22,28,31,33
"3328",2014-07-22,"pm10","work",33,5.639,22,30,33,37.5,41
"3329",2014-07-23,"pm10","home",26.308,6.638,16,22,26,30,40
"3330",2014-07-23,"pm10","work",38.182,6.161,29,36,37,41.5,50
"3331",2014-07-24,"pm10","home",27.231,12.391,12,18,23,38,50
"3332",2014-07-24,"pm10","work",37.455,10.718,26,29,32,45.5,56
"3333",2014-07-25,"pm10","home",25.231,8.438,12,16,27,34,36
"3334",2014-07-25,"pm10","work",37.727,10.403,26,29,37,43.5,55
"3335",2014-07-26,"pm10","home",49.231,34.773,12,17,35,86,100
"3336",2014-07-26,"pm10","work",37.091,13.982,18,23,41,47.5,57
"3337",2014-07-27,"pm10","home",95.846,3.934,90,92,97,98,102
"3338",2014-07-27,"pm10","work",76.818,23.362,46,53,79,98,108
"3339",2014-07-28,"pm10","home",77.154,17.199,50,63,81,90,107
"3340",2014-07-28,"pm10","work",64.091,15.123,43,54.5,64,73.5,93
"3341",2014-07-29,"pm10","home",65,25.05,36,38,66,90,96
"3342",2014-07-29,"pm10","work",42.222,14.051,31,33,36,44,73
"3343",2014-07-30,"pm10","home",36.077,5.251,29,30,36,40,45
"3344",2014-07-30,"pm10","work",42.091,3.754,37,39,43,45,47
"3345",2014-07-31,"pm10","home",34.231,7.014,27,30,32,37,51
"3346",2014-07-31,"pm10","work",51.455,6.773,36,49.5,53,56.5,58
"3347",2014-08-01,"pm10","home",28.538,5.395,21,24,28,33,36
"3348",2014-08-01,"pm10","work",28.455,5.905,21,23.5,27,33,38
"3349",2014-08-02,"pm10","home",20.615,3.501,14,18,21,24,25
"3350",2014-08-02,"pm10","work",25.727,4.384,17,24,27,28,34
"3351",2014-08-03,"pm10","home",17.385,4.925,11,15,16,19,29
"3352",2014-08-03,"pm10","work",20.545,4.413,15,17.5,19,23,30
"3353",2014-08-04,"pm10","home",20.308,7.499,12,15,19,23,37
"3354",2014-08-04,"pm10","work",30.273,3.228,26,27.5,30,32.5,36
"3355",2014-08-05,"pm10","home",49.154,26.863,23,28,36,78,88
"3356",2014-08-05,"pm10","work",76.455,18.08,43,74,76,85,102
"3357",2014-08-06,"pm10","home",62.923,20.18,39,42,62,80,93
"3358",2014-08-06,"pm10","work",53,3.924,47,50,53,56,59
"3359",2014-08-07,"pm10","home",47.615,8.846,36,38,51,57,58
"3360",2014-08-07,"pm10","work",52.818,5.654,39,51.5,55,56.5,58
"3361",2014-08-08,"pm10","home",35.615,9.535,22,27,40,42,48
"3362",2014-08-08,"pm10","work",27.182,6.676,20,22,25,32.5,40
"3363",2014-08-09,"pm10","home",24.923,7.963,14,19,24,28,40
"3364",2014-08-09,"pm10","work",30.909,2.548,26,29,32,33,34
"3365",2014-08-10,"pm10","home",18.692,3.794,12,16,19,21,24
"3366",2014-08-10,"pm10","work",18.909,2.982,13,17,19,21.5,22
"3367",2014-08-11,"pm10","home",31.154,10.455,18,19,33,40,47
"3368",2014-08-11,"pm10","work",39.273,5.918,31,36,39,41.5,50
"3369",2014-08-12,"pm10","home",73.308,33.192,43,48,52,103,126
"3370",2014-08-12,"pm10","work",73.636,2.618,70,72,73,76,77
"3371",2014-08-13,"pm10","home",78.077,28.727,35,46,87,100,115
"3372",2014-08-13,"pm10","work",88.364,21.402,55,71.5,93,102.5,119
"3373",2014-08-14,"pm10","home",39.917,6.68,30,34.25,41.5,43.75,51
"3374",2014-08-14,"pm10","work",41.9,3.695,38,39.5,41,42.75,51
"3375",2014-08-15,"pm10","home",45.846,5.414,38,42,47,50,54
"3376",2014-08-15,"pm10","work",35.455,8.238,23,29.5,35,41.5,48
"3377",2014-08-16,"pm10","home",46.154,2.193,43,45,46,48,50
"3378",2014-08-16,"pm10","work",54.182,6.983,43,49,55,58.5,66
"3379",2014-08-17,"pm10","home",37.692,9.903,25,26,42,45,51
"3380",2014-08-17,"pm10","work",45.818,7.613,32,41.5,48,51,55
"3381",2014-08-18,"pm10","home",24.077,4.958,15,22,25,27,33
"3382",2014-08-18,"pm10","work",22.636,6.201,17,17.5,23,24.5,37
"3383",2014-08-19,"pm10","home",26.846,19.308,5,10,20,48,51
"3384",2014-08-19,"pm10","work",29.545,7.789,19,25.5,27,35,43
"3385",2014-08-20,"pm10","home",44.385,11.955,26,37,40,52,63
"3386",2014-08-20,"pm10","work",40.364,4.545,30,39.5,42,43,45
"3387",2014-08-21,"pm10","home",30.846,13.741,18,23,27,29,58
"3388",2014-08-21,"pm10","work",23.636,4.202,17,20.5,24,26.5,31
"3389",2014-08-22,"pm10","home",65.462,26.897,38,42,55,96,100
"3390",2014-08-22,"pm10","work",100.091,31.265,61,75.5,99,123,155
"3391",2014-08-23,"pm10","home",78,12.457,59,66,82,86,94
"3392",2014-08-23,"pm10","work",94.909,13.057,65,91,98,104.5,110
"3393",2014-08-24,"pm10","home",65.538,6.741,56,60,68,71,75
"3394",2014-08-24,"pm10","work",65.545,6.378,56,61,66,70.5,74
"3395",2014-08-25,"pm10","home",53.462,12.965,28,45,58,63,70
"3396",2014-08-25,"pm10","work",53.818,9.02,41,46,57,60.5,67
"3397",2014-08-26,"pm10","home",18.231,4.85,10,15,18,20,28
"3398",2014-08-26,"pm10","work",28.222,5.069,20,25,28,31,36
"3399",2014-08-27,"pm10","home",20.462,6.679,11,16,21,24,31
"3400",2014-08-27,"pm10","work",21.818,2.786,19,19,21,23.5,27
"3401",2014-08-28,"pm10","home",30.308,10.773,15,22,28,41,45
"3402",2014-08-28,"pm10","work",30.818,6.509,22,26,31,34,43
"3403",2014-08-29,"pm10","home",48.923,25.562,35,38,38,43,126
"3404",2014-08-29,"pm10","work",40.818,8.635,29,32,42,46,53
"3405",2014-08-30,"pm10","home",39.923,7.488,27,33,41,45,51
"3406",2014-08-30,"pm10","work",30.091,8.203,17,23.5,29,37.5,40
"3407",2014-08-31,"pm10","home",36.385,4.7,29,35,36,38,48
"3408",2014-08-31,"pm10","work",28.545,1.809,25,27.5,29,29.5,31
"3409",2014-09-01,"pm10","home",37.231,6.126,27,33,36,43,47
"3410",2014-09-01,"pm10","work",43.091,5.262,35,40,44,46,53
"3411",2014-09-02,"pm10","home",32.077,5.923,21,29,32,37,42
"3412",2014-09-02,"pm10","work",32,5.158,24,29,31,34.5,42
"3413",2014-09-03,"pm10","home",16.917,5.368,8,12.75,18,21,24
"3414",2014-09-03,"pm10","work",22,2,19,20.5,22,24,25
"3415",2014-09-04,"pm10","home",23.154,8.611,11,15,27,31,33
"3416",2014-09-04,"pm10","work",30.636,4.105,23,28,31,34,36
"3417",2014-09-05,"pm10","home",38.154,8.464,26,30,40,46,48
"3418",2014-09-05,"pm10","work",46.625,6.675,37,43.5,45.5,48.75,58
"3419",2014-09-06,"pm10","home",45.462,6.186,36,40,47,49,54
"3420",2014-09-06,"pm10","work",59.364,6.947,53,55,56,62.5,72
"3421",2014-09-07,"pm10","home",54.615,15.532,38,42,47,71,77
"3422",2014-09-07,"pm10","work",60.091,5.281,53,56,59,64.5,68
"3423",2014-09-08,"pm10","home",57.462,8.1,47,48,60,62,70
"3424",2014-09-08,"pm10","work",68.909,5.683,59,64.5,70,73.5,76
"3425",2014-09-09,"pm10","home",63.769,33.267,26,34,60,91,114
"3426",2014-09-09,"pm10","work",67.545,41.589,22,26,63,108.5,122
"3427",2014-09-10,"pm10","home",31.615,4.992,25,27,30,36,38
"3428",2014-09-10,"pm10","work",41.636,2.767,38,40,41,43,46
"3429",2014-09-11,"pm10","home",46.615,12.712,31,34,45,58,62
"3430",2014-09-11,"pm10","work",55.091,7.19,45,48,57,61.5,63
"3431",2014-09-12,"pm10","home",51.385,5.316,43,49,51,55,61
"3432",2014-09-12,"pm10","work",53.636,5.921,44,51,53,57,64
"3433",2014-09-13,"pm10","home",43.231,6.623,28,43,43,48,52
"3434",2014-09-13,"pm10","work",35,6.434,26,30,35,38.5,45
"3435",2014-09-14,"pm10","home",26.308,9.004,16,18,23,34,39
"3436",2014-09-14,"pm10","work",26.091,3.448,22,24,25,27,34
"3437",2014-09-15,"pm10","home",46.385,13.029,33,35,42,56,68
"3438",2014-09-15,"pm10","work",60.727,4.292,54,57.5,61,64,66
"3439",2014-09-16,"pm10","home",42.5,8.401,34,35,41.5,46.75,58
"3440",2014-09-16,"pm10","work",59,14.213,42,51,59.5,67.5,75
"3441",2014-09-17,"pm10","home",65.8,4.817,59,63,67,69,71
"3442",2014-09-17,"pm10","work",61.5,4.655,57,59.25,60.5,62.75,68
"3443",2014-09-18,"pm10","home",36.615,6.764,25,32,34,44,45
"3444",2014-09-18,"pm10","work",34,5.123,25,31,35,38,39
"3445",2014-09-19,"pm10","home",42.538,16.771,21,28,38,58,69
"3446",2014-09-19,"pm10","work",42.364,5.954,35,39.5,40,45.5,52
"3447",2014-09-20,"pm10","home",50.538,5.348,43,46,51,54,60
"3448",2014-09-20,"pm10","work",36.273,8.522,26,29.5,34,43.5,50
"3449",2014-09-21,"pm10","home",45.077,9.508,31,37,47,53,60
"3450",2014-09-21,"pm10","work",43.364,4.965,34,40.5,44,46,53
"3451",2014-09-22,"pm10","home",45.385,7.534,35,39,46,51,57
"3452",2014-09-22,"pm10","work",41.273,9.624,30,33,41,48,57
"3453",2014-09-23,"pm10","home",42.923,10.72,22,34,43,51,56
"3454",2014-09-23,"pm10","work",40.273,6.31,31,36,39,44,50
"3455",2014-09-24,"pm10","home",33.923,4.232,26,31,34,37,41
"3456",2014-09-24,"pm10","work",29.818,6.306,21,24.5,29,35,39
"3457",2014-09-25,"pm10","home",38.077,13.345,24,25,33,49,58
"3458",2014-09-25,"pm10","work",30.909,7.19,19,27.5,30,34.5,43
"3459",2014-09-26,"pm10","home",43.769,11.189,27,32,50,53,55
"3460",2014-09-26,"pm10","work",36.727,4.735,30,33.5,36,39.5,47
"3461",2014-09-27,"pm10","home",43.615,5.347,38,40,42,44,55
"3462",2014-09-27,"pm10","work",44.455,3.56,40,41.5,44,47,50
"3463",2014-09-28,"pm10","home",46.923,16.122,30,33,39,64,68
"3464",2014-09-28,"pm10","work",54.455,8.676,43,46,56,61,68
"3465",2014-09-29,"pm10","home",62.231,7.694,55,57,60,65,83
"3466",2014-09-29,"pm10","work",67.455,12.739,48,59.5,68,76,86
"3467",2014-09-30,"pm10","home",39.462,13.581,20,26,45,48,60
"3468",2014-09-30,"pm10","work",28.818,12.473,18,19.5,24,33,52
"3469",2014-10-01,"pm10","home",35.385,21.152,13,16,23,52,75
"3470",2014-10-01,"pm10","work",53.182,13.489,38,46,49,56.5,86
"3471",2014-10-02,"pm10","home",43.308,6.738,31,41,43,47,55
"3472",2014-10-02,"pm10","work",48.273,6.15,34,47,49,52.5,54
"3473",2014-10-03,"pm10","home",37.308,7.273,28,31,36,45,47
"3474",2014-10-03,"pm10","work",36.182,3.573,31,33.5,36,39,42
"3475",2014-10-04,"pm10","home",34.615,6.513,24,30,36,38,47
"3476",2014-10-04,"pm10","work",28.364,7.474,20,22.5,28,30,46
"3477",2014-10-05,"pm10","home",24.846,3.555,20,21,26,27,30
"3478",2014-10-05,"pm10","work",26.818,2.994,23,26,26,27,35
"3479",2014-10-06,"pm10","home",35.538,13.593,20,23,30,49,54
"3480",2014-10-06,"pm10","work",32.545,5.184,25,29,32,36,41
"3481",2014-10-07,"pm10","home",42.308,6.183,33,38,44,46,53
"3482",2014-10-07,"pm10","work",46.455,5.298,37,44,46,49,55
"3483",2014-10-08,"pm10","home",49.769,13.923,31,37,47,62,68
"3484",2014-10-08,"pm10","work",48.273,8.15,37,43.5,45,55,61
"3485",2014-10-09,"pm10","home",53,6.892,42,48,53,59,63
"3486",2014-10-09,"pm10","work",50.091,4.636,45,46,48,55,56
"3487",2014-10-10,"pm10","home",46,11.358,31,34,50,55,63
"3488",2014-10-10,"pm10","work",52.909,13.21,35,39,57,64,69
"3489",2014-10-11,"pm10","home",45.231,12.05,31,34,42,54,65
"3490",2014-10-11,"pm10","work",43.273,4.714,36,40.5,43,45,54
"3491",2014-10-12,"pm10","home",45.615,11.962,32,37,40,56,64
"3492",2014-10-12,"pm10","work",42.727,6.769,36,38.5,40,44.5,59
"3493",2014-10-13,"pm10","home",34.769,9.427,26,28,31,36,53
"3494",2014-10-13,"pm10","work",29.091,9.289,18,21.5,25,37.5,44
"3495",2014-10-14,"pm10","home",35.231,11.812,19,25,31,46,53
"3496",2014-10-14,"pm10","work",37.727,3.952,33,35,36,40.5,44
"3497",2014-10-15,"pm10","home",42.231,6.784,33,37,40,46,56
"3498",2014-10-15,"pm10","work",45.333,9.407,33,38,44,55,58
"3499",2014-10-16,"pm10","home",41.231,5.166,32,37,42,44,51
"3500",2014-10-16,"pm10","work",57.909,14.876,41,44.5,60,66.5,81
"3501",2014-10-17,"pm10","home",43.846,11.589,30,34,38,54,61
"3502",2014-10-17,"pm10","work",46.364,11.387,36,36.5,41,54,66
"3503",2014-10-18,"pm10","home",48.615,18.228,26,36,39,65,76
"3504",2014-10-18,"pm10","work",53.182,9.325,38,48,53,58.5,71
"3505",2014-10-19,"pm10","home",67.385,16.419,51,53,60,81,94
"3506",2014-10-19,"pm10","work",79.091,7.395,64,75,80,84,88
"3507",2014-10-20,"pm10","home",56.923,17.332,29,42,65,70,77
"3508",2014-10-20,"pm10","work",38.818,7.414,28,34,40,41.5,53
"3509",2014-10-21,"pm10","home",22.538,5.811,17,19,21,23,36
"3510",2014-10-21,"pm10","work",22.182,5.193,17,17.5,20,26,32
"3511",2014-10-22,"pm10","home",30.231,12.67,15,18,27,43,48
"3512",2014-10-22,"pm10","work",33,5.958,27,30,30,35,43
"3513",2014-10-23,"pm10","home",41.462,12.032,25,34,36,51,62
"3514",2014-10-23,"pm10","work",41,7.443,32,34.5,39,47.5,52
"3515",2014-10-24,"pm10","home",51.308,12.202,35,42,46,64,66
"3516",2014-10-24,"pm10","work",54.909,6.818,46,50,53,60,66
"3517",2014-10-25,"pm10","home",52.846,6.44,44,48,52,56,66
"3518",2014-10-25,"pm10","work",60.455,8.63,48,53,62,67,74
"3519",2014-10-26,"pm10","home",47.077,10.037,32,42,45,56,66
"3520",2014-10-26,"pm10","work",41.727,5.884,34,36.5,42,46,50
"3521",2014-10-27,"pm10","home",60.077,20.386,37,45,51,82,89
"3522",2014-10-27,"pm10","work",51.455,15.687,37,39,49,56.5,85
"3523",2014-10-28,"pm10","home",77.231,19.55,58,61,71,92,109
"3524",2014-10-28,"pm10","work",75.636,11.587,61,67.5,75,79,103
"3525",2014-10-29,"pm10","home",79.923,13.877,63,67,77,91,102
"3526",2014-10-29,"pm10","work",85,8.379,70,82,84,88,101
"3527",2014-10-30,"pm10","home",88,13.988,70,77,86,101,109
"3528",2014-10-30,"pm10","work",92.636,11.621,76,85,88,102.5,113
"3529",2014-10-31,"pm10","home",63.231,24.063,27,40,76,81,88
"3530",2014-10-31,"pm10","work",63.182,27.118,33,39,55,79.5,110
"3531",2014-11-01,"pm10","home",45.231,16.764,26,32,39,57,75
"3532",2014-11-01,"pm10","work",49.818,5.93,42,45,51,53.5,61
"3533",2014-11-02,"pm10","home",85,44.911,32,54,75,114,164
"3534",2014-11-02,"pm10","work",46.909,14.495,32,37,41,55,74
"3535",2014-11-03,"pm10","home",52.154,6.375,41,48,53,55,62
"3536",2014-11-03,"pm10","work",39.364,12.102,26,33.5,36,40,68
"3537",2014-11-04,"pm10","home",37.077,6.034,29,33,36,40,51
"3538",2014-11-04,"pm10","work",45.909,11.666,35,37,40,55.5,64
"3539",2014-11-05,"pm10","home",39.923,11.064,27,29,35,49,55
"3540",2014-11-05,"pm10","work",47,7.43,37,42,46,51.5,60
"3541",2014-11-06,"pm10","home",59.077,20.516,41,44,49,66,103
"3542",2014-11-06,"pm10","work",86.091,18.278,61,66.5,96,101,105
"3543",2014-11-07,"pm10","home",49,5.817,39,43,51,53,57
"3544",2014-11-07,"pm10","work",60.273,6.373,52,55.5,59,64.5,72
"3545",2014-11-08,"pm10","home",60.923,13.653,44,47,68,71,81
"3546",2014-11-08,"pm10","work",82.909,7.88,69,77,85,89.5,92
"3547",2014-11-09,"pm10","home",70.154,13.303,59,59,64,78,94
"3548",2014-11-09,"pm10","work",67.091,15.443,51,57,63,67.5,99
"3549",2014-11-10,"pm10","home",73.692,17.736,53,57,68,91,101
"3550",2014-11-10,"pm10","work",78.636,15.526,50,69,75,91.5,102
"3551",2014-11-11,"pm10","home",82.615,15.327,61,68,79,97,101
"3552",2014-11-11,"pm10","work",93.125,7.473,82,89,95,98,103
"3553",2014-11-12,"pm10","home",65.308,12.605,44,59,66,71,90
"3554",2014-11-12,"pm10","work",41.909,6.877,33,38,40,43,58
"3555",2014-11-13,"pm10","home",96.769,58.903,29,38,92,144,178
"3556",2014-11-13,"pm10","work",52.273,26.926,25,35.5,43,61,107
"3557",2014-11-14,"pm10","home",39.692,10.912,27,31,35,48,60
"3558",2014-11-14,"pm10","work",45.182,7.111,36,40,43,48.5,57
"3559",2014-11-15,"pm10","home",46.538,9.963,35,39,42,57,65
"3560",2014-11-15,"pm10","work",47.273,12.807,30,39,45,51.5,73
"3561",2014-11-16,"pm10","home",56.308,11.01,41,47,54,66,73
"3562",2014-11-16,"pm10","work",58.182,7.859,47,51.5,58,65,69
"3563",2014-11-17,"pm10","home",43.538,8.903,33,37,42,51,59
"3564",2014-11-17,"pm10","work",55.273,11.001,35,53,55,56.5,74
"3565",2014-11-18,"pm10","home",51.692,9.393,40,44,46,59,65
"3566",2014-11-18,"pm10","work",46.182,13.129,35,38,40,48.5,75
"3567",2014-11-19,"pm10","home",67.308,23.325,44,46,55,94,98
"3568",2014-11-19,"pm10","work",77,11.67,60,69.5,77,82.5,100
"3569",2014-11-20,"pm10","home",82,7.746,65,80,81,86,95
"3570",2014-11-20,"pm10","work",89.273,17.59,66,75.5,84,108,114
"3571",2014-11-21,"pm10","home",71.308,11.47,54,67,71,78,96
"3572",2014-11-21,"pm10","work",80.818,21.817,58,66,73,91.5,121
"3573",2014-11-22,"pm10","home",63.923,19.746,41,48,55,84,95
"3574",2014-11-22,"pm10","work",60.818,11.574,49,51.5,55,71,79
"3575",2014-11-23,"pm10","home",82.154,9.424,71,74,83,87,103
"3576",2014-11-23,"pm10","work",79.455,6.409,67,76,79,83,90
"3577",2014-11-24,"pm10","home",89.538,8.363,76,83,88,96,103
"3578",2014-11-24,"pm10","work",85.778,7.138,76,80,88,90,98
"3579",2014-11-25,"pm10","home",55.077,18.369,26,43,61,68,81
"3580",2014-11-25,"pm10","work",38.727,18.374,26,28.5,32,38,90
"3581",2014-11-26,"pm10","home",40.923,20.275,22,24,29,64,68
"3582",2014-11-26,"pm10","work",41,3.286,37,38.5,40,43.5,47
"3583",2014-11-27,"pm10","home",63.154,14.375,46,49,57,78,85
"3584",2014-11-27,"pm10","work",63.091,5.127,58,59,61,68,71
"3585",2014-11-28,"pm10","home",46,20.183,13,28,55,61,69
"3586",2014-11-28,"pm10","work",39.2,14.125,21,30.25,35.5,42.5,66
"3587",2014-11-29,"pm10","home",30.462,12.004,17,19,28,42,50
"3588",2014-11-29,"pm10","work",34.182,5.326,24,32.5,34,36.5,42
"3589",2014-11-30,"pm10","home",26.077,8.411,14,19,26,30,46
"3590",2014-11-30,"pm10","work",23.182,3.573,18,21,22,25,30
"3591",2014-12-01,"pm10","home",43.308,16.347,23,31,35,54,72
"3592",2014-12-01,"pm10","work",57,10.498,39,50,56,66,71
"3593",2014-12-02,"pm10","home",98.154,61.157,26,34,100,152,174
"3594",2014-12-02,"pm10","work",60.909,27.858,36,37,48,79,116
"3595",2014-12-03,"pm10","home",28.769,4.622,22,25,29,32,37
"3596",2014-12-03,"pm10","work",39.909,2.7,37,37.5,39,41.5,45
"3597",2014-12-04,"pm10","home",45.769,16.239,23,27,51,57,66
"3598",2014-12-04,"pm10","work",64.909,9.792,58,60,60,65,91
"3599",2014-12-05,"pm10","home",35.231,10.142,24,29,33,38,61
"3600",2014-12-05,"pm10","work",46.111,4.936,39,43,46,50,52
"3601",2014-12-06,"pm10","home",33.154,5.886,27,28,31,39,41
"3602",2014-12-06,"pm10","work",53.545,9.048,37,48,57,59,64
"3603",2014-12-07,"pm10","home",57.615,16.47,38,42,55,72,81
"3604",2014-12-07,"pm10","work",69.364,8.441,59,63.5,66,73.5,86
"3605",2014-12-08,"pm10","home",44.077,5.204,37,41,43,46,53
"3606",2014-12-08,"pm10","work",71.727,17.315,57,58.5,65,76,111
"3607",2014-12-09,"pm10","home",54.846,23.59,34,37,42,72,95
"3608",2014-12-09,"pm10","work",78.727,19.647,58,64,74,90.5,120
"3609",2014-12-10,"pm10","home",65.385,8.598,54,58,66,71,80
"3610",2014-12-10,"pm10","work",80.455,7.686,69,73,82,87,90
"3611",2014-12-11,"pm10","home",62,19.472,44,48,52,73,99
"3612",2014-12-11,"pm10","work",64.545,21.135,41,47,52,85.5,93
"3613",2014-12-12,"pm10","home",49.154,7.232,36,47,50,54,60
"3614",2014-12-12,"pm10","work",57.273,11.594,42,47.5,57,66,75
"3615",2014-12-13,"pm10","home",38.769,5.974,29,34,40,42,48
"3616",2014-12-13,"pm10","work",43.636,10.308,30,34.5,43,53,56
"3617",2014-12-14,"pm10","home",39.846,8.572,30,33,37,48,55
"3618",2014-12-14,"pm10","work",49.818,4.557,43,45.5,51,54,55
"3619",2014-12-15,"pm10","home",49.154,7.198,35,43,51,55,58
"3620",2014-12-15,"pm10","work",64.364,7.915,54,59,64,67,81
"3621",2014-12-16,"pm10","home",45.308,14.946,28,31,41,60,67
"3622",2014-12-16,"pm10","work",53.545,23.364,27,34.5,51,67,102
"3623",2014-12-17,"pm10","home",24.154,7.057,14,18,25,30,35
"3624",2014-12-17,"pm10","work",41.273,6.973,32,36.5,39,46.5,54
"3625",2014-12-18,"pm10","home",38.077,22.618,14,20,27,60,73
"3626",2014-12-18,"pm10","work",42.909,4.679,36,40,43,46,51
"3627",2014-12-19,"pm10","home",48.692,6.6,40,44,48,53,63
"3628",2014-12-19,"pm10","work",74.091,6.379,62,70,75,79,81
"3629",2014-12-20,"pm10","home",40.538,21.121,24,28,33,44,96
"3630",2014-12-20,"pm10","work",49.091,23.577,33,35,37,50,96
"3631",2014-12-21,"pm10","home",26.692,5.202,20,21,27,31,34
"3632",2014-12-21,"pm10","work",37.545,10.792,25,28,33,46.5,52
"3633",2014-12-22,"pm10","home",34.692,7.696,27,28,32,38,49
"3634",2014-12-22,"pm10","work",44,11.925,29,35.5,43,52,67
"3635",2014-12-23,"pm10","home",51.077,18.874,30,35,43,69,80
"3636",2014-12-23,"pm10","work",69.455,5.317,62,66,68,72.5,78
"3637",2014-12-24,"pm10","home",52.538,10.469,32,45,56,59,69
"3638",2014-12-24,"pm10","work",89.444,28.715,48,76,88,111,129
"3639",2014-12-25,"pm10","home",34.538,4.807,29,31,34,39,41
"3640",2014-12-25,"pm10","work",43.364,9.49,31,38,41,48.5,60
"3641",2014-12-26,"pm10","home",48.154,16.572,29,34,40,63,81
"3642",2014-12-26,"pm10","work",61.455,10.25,45,55.5,60,65,81
"3643",2014-12-27,"pm10","home",69.462,21.002,51,53,55,93,101
"3644",2014-12-27,"pm10","work",82.909,9.823,67,78,84,92,96
"3645",2014-12-28,"pm10","home",73.462,10.974,57,63,78,81,90
"3646",2014-12-28,"pm10","work",73.636,4.433,66,71.5,73,75.5,81
"3647",2014-12-29,"pm10","home",133.615,68.003,78,81,86,214,219
"3648",2014-12-29,"pm10","work",144,48.303,93,97.5,128,193,200
"3649",2014-12-30,"pm10","home",124,50.239,62,71,143,155,207
"3650",2014-12-30,"pm10","work",143.727,55.096,62,95.5,158,187,215
"3651",2014-12-31,"pm10","home",50.923,6.813,41,46,50,56,61
"3652",2014-12-31,"pm10","work",51,13.259,30,43.5,47,58.5,72
"3653",2015-01-01,"pm10","home",66.769,37.497,27,30,62,101,123
"3654",2015-01-01,"pm10","work",57.909,24.002,36,39,44,75.5,104
"3655",2015-01-02,"pm10","home",31.692,8.826,22,24,28,40,48
"3656",2015-01-02,"pm10","work",47.455,5.336,37,45.5,47,51,55
"3657",2015-01-03,"pm10","home",41.769,7.19,33,39,40,42,60
"3658",2015-01-03,"pm10","work",56.909,10.949,44,48,55,63,78
"3659",2015-01-04,"pm10","home",61.846,25.337,41,42,44,88,98
"3660",2015-01-04,"pm10","work",60.545,10.083,46,53,62,66.5,74
"3661",2015-01-05,"pm10","home",96.154,18.947,75,78,94,116,121
"3662",2015-01-05,"pm10","work",118.636,18.943,84,110,123,133.5,137
"3663",2015-01-06,"pm10","home",55.692,30.115,26,32,40,76,113
"3664",2015-01-06,"pm10","work",51.778,15.106,32,41,50,60,81
"3665",2015-01-07,"pm10","home",38.154,14.668,20,25,35,54,57
"3666",2015-01-07,"pm10","work",55.091,3.78,49,52,57,58,59
"3667",2015-01-08,"pm10","home",51.231,6.327,44,46,49,54,63
"3668",2015-01-08,"pm10","work",60.909,8.882,47,54,62,67,74
"3669",2015-01-09,"pm10","home",55.538,11.37,41,49,52,64,79
"3670",2015-01-09,"pm10","work",78.091,13.917,60,64,78,88,98
"3671",2015-01-10,"pm10","home",46.385,7.275,34,43,47,51,56
"3672",2015-01-10,"pm10","work",61.273,23.996,33,37,61,76.5,98
"3673",2015-01-11,"pm10","home",52.769,16.397,33,38,55,63,85
"3674",2015-01-11,"pm10","work",65.545,8.802,55,58.5,66,71,81
"3675",2015-01-12,"pm10","home",61.385,25.33,34,41,47,87,100
"3676",2015-01-12,"pm10","work",72,10.658,58,62,75,78.5,86
"3677",2015-01-13,"pm10","home",85.077,20.886,61,66,79,106,121
"3678",2015-01-13,"pm10","work",90.455,8.836,80,82.5,90,98,104
"3679",2015-01-14,"pm10","home",88,19.904,62,72,84,108,118
"3680",2015-01-14,"pm10","work",96.182,19.348,70,83,91,108,127
"3681",2015-01-15,"pm10","home",92.923,9.827,76,88,95,97,112
"3682",2015-01-15,"pm10","work",83.091,10.977,71,74.5,78,94.5,101
"3683",2015-01-16,"pm10","home",103.308,15.939,79,98,100,121,125
"3684",2015-01-16,"pm10","work",88.727,20.085,58,77,82,103,121
"3685",2015-01-17,"pm10","home",48.308,17.689,28,33,45,49,83
"3686",2015-01-17,"pm10","work",43.636,4.675,35,41,43,48,50
"3687",2015-01-18,"pm10","home",45.308,21.642,21,36,38,46,100
