"","DATE","Type","work","mean","sd","min","25%","50%","75%","max"
"1131",2011-07-20,"pm10","home",16.385,2.725,11,15,17,18,21
"1132",2011-07-20,"pm10","work",10.273,6.23,1,5.5,11,15,18
"1133",2011-07-21,"pm10","home",26.231,20.154,10,12,15,46,62
"1134",2011-07-21,"pm10","work",26.455,10.113,16,21.5,23,27.5,52
"1135",2011-07-22,"pm10","home",44.846,24.872,15,27,34,64,96
"1136",2011-07-22,"pm10","work",38.091,14.68,15,29.5,39,46,62
"1137",2011-07-23,"pm10","home",50.538,9.134,35,45,49,56,64
"1138",2011-07-23,"pm10","work",54,8.198,42,48,55,59,67
"1139",2011-07-24,"pm10","home",54.308,7.631,38,49,55,61,65
"1140",2011-07-24,"pm10","work",34.091,19.547,3,18.5,44,48.5,57
"1141",2011-07-25,"pm10","home",41.231,10.67,33,33,36,49,63
"1142",2011-07-25,"pm10","work",39.182,6.631,31,35.5,38,41.5,52
"1143",2011-07-26,"pm10","home",33.154,17.766,2,21,41,46,52
"1144",2011-07-26,"pm10","work",32.091,13.656,1,27.5,31,39,55
"1145",2011-07-27,"pm10","home",13.154,7.548,1,6,13,19,25
"1146",2011-07-27,"pm10","work",10.455,5.241,3,7.5,10,12.5,21
"1147",2011-07-28,"pm10","home",24.75,12.983,12,16,18,31.75,46
"1148",2011-07-28,"pm10","work",20.143,11.568,3,14.5,17,27,38
"1149",2011-07-29,"pm10","home",42.692,11.441,16,41,43,50,57
"1150",2011-07-29,"pm10","work",43,8.752,26,41,45,48.5,55
"1151",2011-07-30,"pm10","home",33.538,5.379,24,30,35,37,41
"1152",2011-07-30,"pm10","work",39.182,8.4,22,35,39,44,54
"1153",2011-07-31,"pm10","home",20.077,6.677,9,17,20,23,33
"1154",2011-07-31,"pm10","work",19.364,6.961,5,16,22,24,28
"1155",2011-08-01,"pm10","home",16.769,6.057,8,12,15,19,28
"1156",2011-08-01,"pm10","work",23.727,4.292,15,21.5,24,27,29
"1157",2011-08-02,"pm10","home",22.714,4.071,16,21,23,25,28
"1158",2011-08-02,"pm10","work",17.375,3.068,14,15.75,17,18,24
"1159",2011-08-03,"pm10","home",27.231,14.371,10,18,20,40,56
"1160",2011-08-03,"pm10","work",30.818,9.611,16,24,30,38,47
"1161",2011-08-04,"pm10","home",35.154,12.013,20,25,33,41,54
"1162",2011-08-04,"pm10","work",35,5.158,23,33,36,38.5,41
"1163",2011-08-05,"pm10","home",39.615,9.879,23,34,40,46,54
"1164",2011-08-05,"pm10","work",33.909,3.534,29,31.5,33,36,40
"1165",2011-08-06,"pm10","home",20.154,3.87,15,18,19,22,31
"1166",2011-08-06,"pm10","work",22.818,4.07,16,20,23,25,29
"1167",2011-08-07,"pm10","home",15.385,4.114,6,14,16,18,21
"1168",2011-08-07,"pm10","work",13.364,3.264,7,11.5,15,15,18
"1169",2011-08-08,"pm10","home",27.538,24.323,3,9,11,57,61
"1170",2011-08-08,"pm10","work",17.273,10.189,8,10.5,14,18,42
"1171",2011-08-09,"pm10","home",48.615,20.763,20,25,61,65,69
"1172",2011-08-09,"pm10","work",29.091,18.78,11,16,22,38,70
"1173",2011-08-10,"pm10","home",26.417,14.792,10,13.75,22.5,39.75,52
"1174",2011-08-10,"pm10","work",37.545,16.464,12,26.5,47,48.5,56
"1175",2011-08-11,"pm10","home",26.231,8.604,17,21,23,31,45
"1176",2011-08-11,"pm10","work",20,4.561,11,18,21,23.5,26
"1177",2011-08-12,"pm10","home",22.077,9.656,11,14,17,28,38
"1178",2011-08-12,"pm10","work",30.455,7.118,17,25.5,32,34.5,40
"1179",2011-08-13,"pm10","home",17.462,6.036,10,13,15,22,28
"1180",2011-08-13,"pm10","work",15.364,5.005,9,11.5,15,18,24
"1181",2011-08-14,"pm10","home",54.154,21.142,18,44,63,69,81
"1182",2011-08-14,"pm10","work",49.545,27.09,9,28.5,45,72,88
"1183",2011-08-15,"pm10","home",62.846,16.777,37,52,60,76,93
"1184",2011-08-15,"pm10","work",49.455,10.053,41,41.5,46,53.5,69
"1185",2011-08-16,"pm10","home",60.833,26.385,16,36.25,70.5,78,96
"1186",2011-08-16,"pm10","work",61.545,21.833,25,40,73,78.5,86
"1187",2011-08-17,"pm10","home",23.923,11.109,10,18,23,27,48
"1188",2011-08-17,"pm10","work",40,9.187,28,32.5,41,46.5,55
"1189",2011-08-18,"pm10","home",19,6.245,8,16,20,24,30
"1190",2011-08-18,"pm10","work",16.364,3.139,11,14.5,17,18,21
"1191",2011-08-19,"pm10","home",38.692,18.006,22,25,27,60,68
"1192",2011-08-19,"pm10","work",43.273,10.622,26,35.5,47,48.5,59
"1193",2011-08-20,"pm10","home",55.615,9.579,42,50,54,60,74
"1194",2011-08-20,"pm10","work",51.273,5.497,45,48,49,54,62
"1195",2011-08-21,"pm10","home",36.286,11.658,25,28,32,43.5,54
"1196",2011-08-21,"pm10","work",NA,NA,Inf,NA,NA,NA,-Inf
"1197",2011-08-22,"pm10","home",40.308,20.134,8,18,46,56,66
"1198",2011-08-22,"pm10","work",NA,NA,Inf,NA,NA,NA,-Inf
"1199",2011-08-23,"pm10","home",19.462,5.06,12,17,20,23,28
"1200",2011-08-23,"pm10","work",17.636,2.693,12,16.5,17,20,21
"1201",2011-08-24,"pm10","home",13,3.808,7,11,13,17,17
"1202",2011-08-24,"pm10","work",15.909,2.468,12,14.5,16,17,21
"1203",2011-08-25,"pm10","home",16.385,5.455,10,13,14,22,26
"1204",2011-08-25,"pm10","work",14.273,3.495,9,11.5,13,17,19
"1205",2011-08-26,"pm10","home",15.846,4.298,8,14,17,18,21
"1206",2011-08-26,"pm10","work",14.636,3.042,9,13.5,16,16,19
"1207",2011-08-27,"pm10","home",19.769,12.07,5,10,17,26,45
"1208",2011-08-27,"pm10","work",12.909,4.571,8,9.5,10,16.5,21
"1209",2011-08-28,"pm10","home",23.692,13.967,10,13,16,33,49
"1210",2011-08-28,"pm10","work",19.545,10.885,9,11,16,25.5,39
"1211",2011-08-29,"pm10","home",34.462,4.075,25,34,34,36,41
"1212",2011-08-29,"pm10","work",40.091,10.358,28,34.5,39,41,63
"1213",2011-08-30,"pm10","home",30.308,5.618,24,26,27,36,40
"1214",2011-08-30,"pm10","work",29.909,10.387,7,27,31,35,48
"1215",2011-08-31,"pm10","home",34.923,4.153,30,32,35,37,42
"1216",2011-08-31,"pm10","work",40.2,7.177,29,34.25,42,46.75,47
"1217",2011-09-01,"pm10","home",45.923,16.111,29,34,35,63,73
"1218",2011-09-01,"pm10","work",50.636,14.521,30,38.5,52,63.5,67
"1219",2011-09-02,"pm10","home",38.615,20.308,14,19,41,58,68
"1220",2011-09-02,"pm10","work",38.091,6.41,21,36.5,39,41.5,45
"1221",2011-09-03,"pm10","home",17.462,2.696,13,16,18,19,24
"1222",2011-09-03,"pm10","work",18.909,4.805,12,15.5,18,22.5,27
"1223",2011-09-04,"pm10","home",19.083,2.746,15,17.75,18,20,25
"1224",2011-09-04,"pm10","work",19.727,4.174,14,17.5,19,22,27
"1225",2011-09-05,"pm10","home",25.615,12.777,12,16,19,37,48
"1226",2011-09-05,"pm10","work",20.273,6.886,11,15,20,25,31
"1227",2011-09-06,"pm10","home",37.615,5.501,30,34,37,40,48
"1228",2011-09-06,"pm10","work",36.182,6.735,26,32.5,36,40.5,49
"1229",2011-09-07,"pm10","home",35.077,4.232,30,31,33,39,42
"1230",2011-09-07,"pm10","work",30.636,3.139,25,29,30,32.5,35
"1231",2011-09-08,"pm10","home",33.846,8.415,24,27,29,44,46
"1232",2011-09-08,"pm10","work",21.273,12.799,8,11.5,17,29,48
"1233",2011-09-09,"pm10","home",28.462,12.467,17,19,22,39,49
"1234",2011-09-09,"pm10","work",27.727,4.002,22,24.5,28,30.5,35
"1235",2011-09-10,"pm10","home",23.692,9.455,6,15,24,31,38
"1236",2011-09-10,"pm10","work",31.273,6.278,17,28,32,35.5,39
"1237",2011-09-11,"pm10","home",9.231,2.242,6,7,9,11,13
"1238",2011-09-11,"pm10","work",7,2.828,2,6,6,9,11
"1239",2011-09-12,"pm10","home",14.538,4.557,9,11,14,18,23
"1240",2011-09-12,"pm10","work",9.364,3.529,5,6.5,9,12.5,14
"1241",2011-09-13,"pm10","home",24.923,7.772,15,19,24,28,41
"1242",2011-09-13,"pm10","work",17.727,7.309,6,14.5,17,22,30
"1243",2011-09-14,"pm10","home",34.615,8.481,21,28,36,40,47
"1244",2011-09-14,"pm10","work",23.909,4.253,18,20.5,24,26.5,31
"1245",2011-09-15,"pm10","home",30.455,5.768,16,27.5,32,34,36
"1246",2011-09-15,"pm10","work",22.556,4.586,15,21,21,27,29
"1247",2011-09-16,"pm10","home",37.077,8.684,26,30,34,45,52
"1248",2011-09-16,"pm10","work",38.2,9.367,24,33,39,46,50
"1249",2011-09-17,"pm10","home",28.308,11.176,11,17,31,34,46
"1250",2011-09-17,"pm10","work",33.182,7.305,25,29,31,35,51
"1251",2011-09-18,"pm10","home",9.308,5.122,2,6,9,11,21
"1252",2011-09-18,"pm10","work",5.636,4.178,1,4,5,6,17
"1253",2011-09-19,"pm10","home",14.231,3.32,9,13,14,16,22
"1254",2011-09-19,"pm10","work",17,3.098,13,15,16,18.5,23
"1255",2011-09-20,"pm10","home",12.769,2.048,10,11,12,14,16
"1256",2011-09-20,"pm10","work",13.364,2.292,10,12,13,14.5,17
"1257",2011-09-21,"pm10","home",15.769,4.475,7,14,15,18,23
"1258",2011-09-21,"pm10","work",16.455,2.252,12,15.5,16,18.5,19
"1259",2011-09-22,"pm10","home",32.846,16.668,16,21,22,49,61
"1260",2011-09-22,"pm10","work",29,5.55,18,26,29,32,38
"1261",2011-09-23,"pm10","home",56.769,16.468,40,46,50,59,90
"1262",2011-09-23,"pm10","work",40.545,7.019,23,39,41,44,50
"1263",2011-09-24,"pm10","home",70,12.728,52,57,69,81,91
"1264",2011-09-24,"pm10","work",43.727,7.377,31,40,44,50,54
"1265",2011-09-25,"pm10","home",66.923,9.169,52,62,67,73,82
"1266",2011-09-25,"pm10","work",54.091,15.313,31,39.5,56,65.5,76
"1267",2011-09-26,"pm10","home",63.462,12.991,46,54,59,77,81
"1268",2011-09-26,"pm10","work",55.9,5.744,48,52,55,59.25,67
"1269",2011-09-27,"pm10","home",46.154,17.32,23,33,45,52,79
"1270",2011-09-27,"pm10","work",31.364,9.5,20,26,29,32.5,50
"1271",2011-09-28,"pm10","home",24.308,11.571,11,13,25,33,40
"1272",2011-09-28,"pm10","work",22.182,5.193,15,17.5,24,26,31
"1273",2011-09-29,"pm10","home",24.231,5.464,14,22,24,28,32
"1274",2011-09-29,"pm10","work",10.909,3.986,4,10,10,12.5,17
"1275",2011-09-30,"pm10","home",29.417,5.76,22,25.75,29,31.25,40
"1276",2011-09-30,"pm10","work",15.909,6.236,10,11,14,20.5,29
"1277",2011-10-01,"pm10","home",19.462,6.118,11,15,18,24,28
"1278",2011-10-01,"pm10","work",23.455,5.241,13,20.5,23,27,31
"1279",2011-10-02,"pm10","home",22.615,4.574,15,20,23,24,31
"1280",2011-10-02,"pm10","work",21.636,4.61,15,18,23,25,29
"1281",2011-10-03,"pm10","home",31.385,9.938,18,26,28,31,52
"1282",2011-10-03,"pm10","work",29.182,7.922,20,23.5,28,32,48
"1283",2011-10-04,"pm10","home",34.385,6.239,23,32,33,38,45
"1284",2011-10-04,"pm10","work",36.182,6.129,26,33,35,41.5,45
"1285",2011-10-05,"pm10","home",44.615,16.287,30,31,34,59,70
"1286",2011-10-05,"pm10","work",45,9.716,36,38,40,53,61
"1287",2011-10-06,"pm10","home",52,7.81,41,46,52,57,64
"1288",2011-10-06,"pm10","work",59.727,20.924,36,46,53,72.5,96
"1289",2011-10-07,"pm10","home",60.615,12.427,47,51,56,74,80
"1290",2011-10-07,"pm10","work",55.273,7.901,38,53,57,59.5,66
"1291",2011-10-08,"pm10","home",74.615,19.419,53,60,63,87,112
"1292",2011-10-08,"pm10","work",63.273,11.001,48,55.5,62,71,82
"1293",2011-10-09,"pm10","home",73,15.006,49,63,71,85,97
"1294",2011-10-09,"pm10","work",58.909,14.039,40,43,65,70.5,74
"1295",2011-10-10,"pm10","home",68,11.262,51,59,69,75,87
"1296",2011-10-10,"pm10","work",72.545,12.259,56,62,76,84,87
"1297",2011-10-11,"pm10","home",54.769,9.671,33,50,54,58,73
"1298",2011-10-11,"pm10","work",45.182,20.084,23,31,37,59.5,82
"1299",2011-10-12,"pm10","home",54.077,9.115,38,47,54,63,68
"1300",2011-10-12,"pm10","work",65.636,21.039,41,54,58,69.5,109
"1301",2011-10-13,"pm10","home",77.846,35.613,44,50,56,114,134
"1302",2011-10-13,"pm10","work",68.636,16.687,52,57,63,74.5,109
"1303",2011-10-14,"pm10","home",69.231,13.995,33,67,71,75,89
"1304",2011-10-14,"pm10","work",45.333,21.048,23,34,36,57,79
"1305",2011-10-15,"pm10","home",52.385,7.534,40,49,51,57,68
"1306",2011-10-15,"pm10","work",48.545,7.929,36,44,48,53,63
"1307",2011-10-16,"pm10","home",21.538,4.977,15,18,21,24,33
"1308",2011-10-16,"pm10","work",26.636,8.824,16,20,25,31,44
"1309",2011-10-17,"pm10","home",23.846,6.44,13,18,22,29,33
"1310",2011-10-17,"pm10","work",33.364,11.084,21,23.5,32,40,54
"1311",2011-10-18,"pm10","home",37.846,12.928,23,29,32,50,64
"1312",2011-10-18,"pm10","work",36.636,7.018,24,32.5,36,41.5,49
"1313",2011-10-19,"pm10","home",50.462,14.24,28,41,53,63,73
"1314",2011-10-19,"pm10","work",33.364,6.562,27,27.5,33,37,47
"1315",2011-10-20,"pm10","home",35.462,11.088,20,26,34,45,53
"1316",2011-10-20,"pm10","work",22,5.586,12,19,22,26,32
"1317",2011-10-21,"pm10","home",27.077,7.228,15,23,25,30,43
"1318",2011-10-21,"pm10","work",19.364,5.163,11,15.5,20,22,29
"1319",2011-10-22,"pm10","home",29.308,12.513,13,19,31,38,51
"1320",2011-10-22,"pm10","work",17.273,6.133,7,13.5,18,19.5,29
"1321",2011-10-23,"pm10","home",39.462,18.31,16,24,32,55,68
"1322",2011-10-23,"pm10","work",24.636,10.966,12,18.5,21,31,42
"1323",2011-10-24,"pm10","home",31.462,13.974,12,18,28,45,51
"1324",2011-10-24,"pm10","work",44.1,12.53,17,40.5,45.5,53.5,58
"1325",2011-10-25,"pm10","home",20.538,6.703,12,16,17,26,32
"1326",2011-10-25,"pm10","work",18.909,4.784,12,15.5,17,21.5,27
"1327",2011-10-26,"pm10","home",37.077,13.15,22,26,32,47,59
"1328",2011-10-26,"pm10","work",37,7.457,28,32.5,35,39,55
"1329",2011-10-27,"pm10","home",56.462,15.967,38,44,53,74,82
"1330",2011-10-27,"pm10","work",44.091,11.734,22,40,43,48,64
"1331",2011-10-28,"pm10","home",55.923,15.521,38,44,49,72,79
"1332",2011-10-28,"pm10","work",52.091,15.156,28,39.5,54,59.5,77
"1333",2011-10-29,"pm10","home",54.923,7.342,42,51,56,59,67
"1334",2011-10-29,"pm10","work",45.091,15.274,21,34,43,54.5,71
"1335",2011-10-30,"pm10","home",55.692,14.812,37,46,52,63,80
"1336",2011-10-30,"pm10","work",23.364,9.362,9,14.5,25,31.5,35
"1337",2011-10-31,"pm10","home",68,6.892,55,63,69,74,77
"1338",2011-10-31,"pm10","work",53.909,11.954,36,45.5,52,61,73
"1339",2011-11-01,"pm10","home",63.769,7.507,48,59,63,70,74
"1340",2011-11-01,"pm10","work",38.182,12.96,19,28.5,42,49,57
"1341",2011-11-02,"pm10","home",66.462,25.287,39,48,54,90,108
"1342",2011-11-02,"pm10","work",54.182,14.275,36,45,50,60.5,86
"1343",2011-11-03,"pm10","home",81.385,14.396,60,70,79,93,104
"1344",2011-11-03,"pm10","work",59.727,13.031,36,49,62,70,74
"1345",2011-11-04,"pm10","home",47.231,13.977,36,40,41,49,82
"1346",2011-11-04,"pm10","work",57.636,11.969,37,52,60,62,77
"1347",2011-11-05,"pm10","home",23.615,5.157,17,19,22,28,32
"1348",2011-11-05,"pm10","work",23.091,6.625,13,19,22,29,33
"1349",2011-11-06,"pm10","home",10.538,5.125,4,7,10,15,19
"1350",2011-11-06,"pm10","work",8.444,2.007,7,7,8,9,13
"1351",2011-11-07,"pm10","home",23.538,10.674,5,18,21,29,41
"1352",2011-11-07,"pm10","work",24.636,7.646,15,19,24,28,40
"1353",2011-11-08,"pm10","home",39.231,8.167,30,35,36,40,58
"1354",2011-11-08,"pm10","work",34.273,14.616,19,22,31,44,58
"1355",2011-11-09,"pm10","home",19.615,5.47,15,16,17,20,32
"1356",2011-11-09,"pm10","work",20.545,4.298,13,18,20,23.5,28
"1357",2011-11-10,"pm10","home",20.154,9.424,10,13,15,28,39
"1358",2011-11-10,"pm10","work",23.364,4.273,17,21,22,25,31
"1359",2011-11-11,"pm10","home",26.077,12.829,12,18,22,41,46
"1360",2011-11-11,"pm10","work",24.091,5.262,15,20,26,28,30
"1361",2011-11-12,"pm10","home",56.923,26.809,26,37,41,83,100
"1362",2011-11-12,"pm10","work",52.182,8.909,37,47,55,57.5,66
"1363",2011-11-13,"pm10","home",87.308,29.136,50,72,80,95,161
"1364",2011-11-13,"pm10","work",78,32.653,33,53,69,103.5,135
"1365",2011-11-14,"pm10","home",36.538,7.933,24,30,38,44,46
"1366",2011-11-14,"pm10","work",32.1,7.062,20,27,33.5,37.5,42
"1367",2011-11-15,"pm10","home",44.538,18.884,26,30,34,60,81
"1368",2011-11-15,"pm10","work",43.091,3.048,39,40.5,43,45.5,48
"1369",2011-11-16,"pm10","home",52.615,5.65,44,48,53,57,61
"1370",2011-11-16,"pm10","work",58.636,5.749,50,55,57,63,69
"1371",2011-11-17,"pm10","home",58.231,5.932,45,56,58,60,71
"1372",2011-11-17,"pm10","work",62,6.986,50,57,62,67,73
"1373",2011-11-18,"pm10","home",45.231,11.924,27,37,45,53,70
"1374",2011-11-18,"pm10","work",30.455,5.165,21,27.5,30,33.5,40
"1375",2011-11-19,"pm10","home",25.154,9.017,12,19,22,32,44
"1376",2011-11-19,"pm10","work",18.364,10.24,6,9,16,28,33
"1377",2011-11-20,"pm10","home",14.846,5.097,9,12,13,16,25
"1378",2011-11-20,"pm10","work",16.636,5.732,7,14,15,21,25
"1379",2011-11-21,"pm10","home",20.769,7.418,12,16,17,26,35
"1380",2011-11-21,"pm10","work",19.909,3.961,15,17,19,23.5,25
"1381",2011-11-22,"pm10","home",29,7.095,18,24,27,36,41
"1382",2011-11-22,"pm10","work",36.455,3.236,30,34.5,36,39.5,40
"1383",2011-11-23,"pm10","home",25.917,5.017,19,22.5,25.5,28.25,37
"1384",2011-11-23,"pm10","work",38.9,14.992,20,28,34.5,48,69
"1385",2011-11-24,"pm10","home",18.385,2.902,14,17,18,20,24
"1386",2011-11-24,"pm10","work",26.455,6.729,13,22,29,31.5,35
"1387",2011-11-25,"pm10","home",38.462,24.592,16,20,23,65,75
"1388",2011-11-25,"pm10","work",40,6.05,27,37,41,44,47
"1389",2011-11-26,"pm10","home",50.077,5.722,40,46,49,53,59
"1390",2011-11-26,"pm10","work",55.636,7.474,45,50,55,61,67
"1391",2011-11-27,"pm10","home",43.308,7.92,33,38,43,45,63
"1392",2011-11-27,"pm10","work",39.909,7.092,32,38,39,41,59
"1393",2011-11-28,"pm10","home",49.308,18.63,25,37,39,70,78
"1394",2011-11-28,"pm10","work",45.545,9.689,27,40.5,44,52,61
"1395",2011-11-29,"pm10","home",41.538,28.052,3,11,57,63,69
"1396",2011-11-29,"pm10","work",75.455,32.417,22,53.5,70,97.5,132
"1397",2011-11-30,"pm10","home",5.25,2.8,1,3.75,5,7,11
"1398",2011-11-30,"pm10","work",3.444,2.068,1,2,3,4,7
"1399",2011-12-01,"pm10","home",7.833,4.914,3,4,5,12.25,16
"1400",2011-12-01,"pm10","work",11.636,4.154,5,9,12,14,18
"1401",2011-12-02,"pm10","home",9.769,4.693,4,6,10,13,19
"1402",2011-12-02,"pm10","work",17.727,2.102,13,17,19,19,20
"1403",2011-12-03,"pm10","home",12.769,10.232,1,6,8,23,29
"1404",2011-12-03,"pm10","work",13.545,4.741,5,12,13,16,23
"1405",2011-12-04,"pm10","home",21.615,9.143,11,15,18,28,37
"1406",2011-12-04,"pm10","work",38,9.685,13,36.5,42,43.5,45
"1407",2011-12-05,"pm10","home",30.462,15.522,13,18,22,48,52
"1408",2011-12-05,"pm10","work",31.091,9.481,20,23.5,28,38.5,46
"1409",2011-12-06,"pm10","home",43.769,8.497,30,35,45,48,55
"1410",2011-12-06,"pm10","work",39.1,15.037,19,26.75,40,51.25,63
"1411",2011-12-07,"pm10","home",65.769,4.952,56,61,67,70,71
"1412",2011-12-07,"pm10","work",64.636,5.5,56,61,65,67,74
"1413",2011-12-08,"pm10","home",57.692,12.051,40,46,64,67,73
"1414",2011-12-08,"pm10","work",52,7.912,42,46.5,52,54.5,69
"1415",2011-12-09,"pm10","home",31.462,6.616,18,30,32,36,42
"1416",2011-12-09,"pm10","work",38.727,5.479,27,37,39,40.5,48
"1417",2011-12-10,"pm10","home",24.308,15.157,12,14,16,30,54
"1418",2011-12-10,"pm10","work",29.909,4.867,22,27,30,32,38
"1419",2011-12-11,"pm10","home",41.308,15.069,25,28,35,52,67
"1420",2011-12-11,"pm10","work",32.636,9.025,20,23.5,37,39,45
"1421",2011-12-12,"pm10","home",48.231,13.959,23,36,52,59,66
"1422",2011-12-12,"pm10","work",39.455,11.911,21,31,39,46,58
"1423",2011-12-13,"pm10","home",51.231,18.385,35,37,41,69,86
"1424",2011-12-13,"pm10","work",57.273,19.251,38,45,51,62,99
"1425",2011-12-14,"pm10","home",78.846,23.815,57,60,68,106,116
"1426",2011-12-14,"pm10","work",74.545,15.43,45,66.5,77,81.5,97
"1427",2011-12-15,"pm10","home",23,11.467,7,14,20,31,49
"1428",2011-12-15,"pm10","work",19,4.266,15,16,18,20.5,28
"1429",2011-12-16,"pm10","home",24.846,7.022,12,20,23,32,35
"1430",2011-12-16,"pm10","work",39.182,7.319,25,34.5,41,44.5,49
"1431",2011-12-17,"pm10","home",31.769,6.057,23,27,31,38,42
"1432",2011-12-17,"pm10","work",34.545,6.861,24,32,35,37,49
"1433",2011-12-18,"pm10","home",34.769,3.468,28,33,35,37,41
"1434",2011-12-18,"pm10","work",36.727,4.901,29,33,37,40,45
"1435",2011-12-19,"pm10","home",30.231,10.313,18,22,26,39,48
"1436",2011-12-19,"pm10","work",37.455,7.34,27,32,35,44.5,47
"1437",2011-12-20,"pm10","home",47.385,16.343,27,34,39,64,70
"1438",2011-12-20,"pm10","work",50.333,14.213,34,43,47,51,77
"1439",2011-12-21,"pm10","home",46.769,6.623,35,42,47,51,56
"1440",2011-12-21,"pm10","work",66.818,17.128,52,54,58,74,99
"1441",2011-12-22,"pm10","home",37.923,8.986,24,32,34,43,54
"1442",2011-12-22,"pm10","work",40.727,9.414,27,34,39,49,54
"1443",2011-12-23,"pm10","home",31.462,4.977,25,27,30,34,40
"1444",2011-12-23,"pm10","work",32.818,4.875,22,30,33,36.5,38
"1445",2011-12-24,"pm10","home",26.077,6.291,12,25,28,29,34
"1446",2011-12-24,"pm10","work",28.909,7.726,20,24.5,26,34,43
"1447",2011-12-25,"pm10","home",21,6,9,19,21,25,30
"1448",2011-12-25,"pm10","work",18.545,4.655,10,16.5,20,22,25
"1449",2011-12-26,"pm10","home",24.308,6.061,15,20,23,30,34
"1450",2011-12-26,"pm10","work",28.455,4.435,23,25.5,27,32,37
"1451",2011-12-27,"pm10","home",60.077,39.297,28,28,32,101,116
"1452",2011-12-27,"pm10","work",55.364,15.781,32,47,54,63.5,83
"1453",2011-12-28,"pm10","home",69.769,11.952,52,64,68,76,90
"1454",2011-12-28,"pm10","work",69.455,9.564,50,65.5,72,73,84
"1455",2011-12-29,"pm10","home",91.846,26.677,59,68,99,104,139
"1456",2011-12-29,"pm10","work",87.364,14.773,68,74.5,89,98,113
"1457",2011-12-30,"pm10","home",99.154,8.668,90,92,97,106,112
"1458",2011-12-30,"pm10","work",119.727,18.837,94,106.5,123,131,154
"1459",2011-12-31,"pm10","home",99.846,8.905,84,93,99,108,111
"1460",2011-12-31,"pm10","work",90.909,7.463,79,85,92,97.5,100
"1461",2012-01-01,"pm10","home",84.692,7.92,72,77,84,89,101
"1462",2012-01-01,"pm10","work",68.364,14.948,44,57,73,79.5,89
"1463",2012-01-02,"pm10","home",80.615,10.046,64,72,84,85,99
"1464",2012-01-02,"pm10","work",97.727,10.355,77,96.5,102,104,108
"1465",2012-01-03,"pm10","home",89.154,13.564,69,80,94,97,114
"1466",2012-01-03,"pm10","work",90.545,19.294,65,77.5,88,104,122
"1467",2012-01-04,"pm10","home",60.154,10.854,48,51,55,69,76
"1468",2012-01-04,"pm10","work",70.5,9.372,58,64.75,67,74,89
"1469",2012-01-05,"pm10","home",47.538,5.06,41,43,47,51,58
"1470",2012-01-05,"pm10","work",45.545,8.005,35,40.5,44,50,61
"1471",2012-01-06,"pm10","home",51.923,20.312,31,36,43,65,85
"1472",2012-01-06,"pm10","work",45.455,9.448,33,37,46,53.5,59
"1473",2012-01-07,"pm10","home",85.769,6.559,79,81,84,87,98
"1474",2012-01-07,"pm10","work",94.455,10.231,75,87.5,95,101.5,112
"1475",2012-01-08,"pm10","home",76.077,5.722,67,74,78,79,85
"1476",2012-01-08,"pm10","work",77.273,23.533,41,59.5,82,96,104
"1477",2012-01-09,"pm10","home",97.846,33.632,62,72,76,129,151
"1478",2012-01-09,"pm10","work",136.727,16.408,104,130,133,149.5,159
"1479",2012-01-10,"pm10","home",78.692,25.886,58,65,68,78,142
"1480",2012-01-10,"pm10","work",76.273,10.555,59,68.5,79,85.5,87
"1481",2012-01-11,"pm10","home",50.538,7.568,38,45,52,55,62
"1482",2012-01-11,"pm10","work",58.182,5.173,52,54,58,61,69
"1483",2012-01-12,"pm10","home",49.385,8.931,33,47,50,54,64
"1484",2012-01-12,"pm10","work",37.636,6.961,29,32,37,42,50
"1485",2012-01-13,"pm10","home",50.846,17.382,28,36,50,63,79
"1486",2012-01-13,"pm10","work",90.636,31.194,43,73,83,111,142
"1487",2012-01-14,"pm10","home",39.154,11.157,28,29,38,48,63
"1488",2012-01-14,"pm10","work",41.182,8.109,27,36.5,43,45.5,54
"1489",2012-01-15,"pm10","home",43.385,8.109,31,38,42,51,54
"1490",2012-01-15,"pm10","work",44.909,4.3,37,42.5,45,47.5,52
"1491",2012-01-16,"pm10","home",58.538,12.115,46,49,54,69,82
"1492",2012-01-16,"pm10","work",56.182,3.683,53,53.5,55,58,64
"1493",2012-01-17,"pm10","home",60.846,18.138,35,48,58,71,94
"1494",2012-01-17,"pm10","work",62,15.341,44,50.5,61.5,65,90
"1495",2012-01-18,"pm10","home",106.923,32.322,77,81,88,145,152
"1496",2012-01-18,"pm10","work",128.273,21.914,95,117,128,136,165
"1497",2012-01-19,"pm10","home",74.077,54.964,10,13,82,131,138
"1498",2012-01-19,"pm10","work",41.091,17.044,17,27.5,44,56,64
"1499",2012-01-20,"pm10","home",15.692,4.029,10,13,16,18,25
"1500",2012-01-20,"pm10","work",21.182,3.157,18,19,19,23.5,27
"1501",2012-01-21,"pm10","home",55.923,54.052,14,15,21,105,145
"1502",2012-01-21,"pm10","work",32.636,16.176,13,23,27,37.5,65
"1503",2012-01-22,"pm10","home",63.923,44.135,29,33,39,85,145
"1504",2012-01-22,"pm10","work",32.182,4.094,28,29,31,34.5,40
"1505",2012-01-23,"pm10","home",23.154,5.226,16,19,23,26,30
"1506",2012-01-23,"pm10","work",23,2.408,20,22,22,23.5,29
"1507",2012-01-24,"pm10","home",26.077,7.488,17,20,25,29,40
"1508",2012-01-24,"pm10","work",25.727,4.474,18,22.5,26,29.5,32
